AA,AXP,BA,BAC,CAT,CSCO,CVX,DD,DIS,GE,HD,HPQ,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,PFE,PG,T,TRV,UNH,UTX,VZ,WMT,XOM,AAPL,AMD,DELL,GOOG,BNCN,C,CS,GS,AMZN,BBY,COST,WAG,WFM,TEVA,DJIA,SPY
0.012739026,-0.012072581,-0.009569451,0,-0.004056801,-0.006309169,0.008255981,-0.006153866,0,-0.016438726,-0.005681833,0.0028777,-0.001829827,-0.009302393,0.003246756,-0.004926118,0,0.001266625,-0.005646542,0,0,-0.00516797,-0.001568628,0.003490405,-0.006837633,-0.025264502,-0.006056954,0.00292826,-0.007518832,0.00641439,-0.006660636,-0.011976191,0,-0.000192957,0.01342302,0.009950331,0.002547772,0.003755168,-0.015408625,0.009917437,-0.014907108,-0.004705891,-0.006768215,0.004210533,-0.002021232,-0.000782167
0.012578782,-0.002026343,0.009569451,-0.008888947,0.017128882,-0.006349228,0.010225038,0.016326893,0,0.005509656,0.002844952,0,-0.001221747,0.004662013,0.008071069,-0.002472189,-0.009331327,0.001265022,0.007896262,-0.00581397,0.004319661,0.01030937,-0.009463793,-0.006993035,0.006837633,-0.002134473,0.007263954,-0.014727807,-0.003780723,0.00891158,0.013876542,0.011976191,0,0.002698017,-0.040821995,-0.004962789,0.02512695,-0.000749906,-0.005189425,-0.019934215,-0.013862856,-0.002361276,0.005080451,0,0.003102932,0.00390473
0,0.004048589,0.004073325,0.008888947,0.008950831,0.006349228,0.001016777,-0.002026343,-0.002478316,0.010929071,-0.014306396,0.017094433,-0.003674223,-0.009345862,-0.003220615,0.004938282,-0.003129893,-0.003799878,0.001122965,-0.00878483,0.017094433,0.005115101,-0.001586043,0.003502631,-0.003412973,-0.002139038,0.00240964,0.005917177,0,0.005056901,-0.005407042,0,0.019418086,-0.002891011,0.027398974,-0.002490661,0.019656653,0,0.014463062,-0.003361348,0.006325132,-0.009501259,0.01342302,0.004192878,0.000653297,0.004665638
0.00623055,0.010050336,0.005405419,0.026202372,0.003952574,0.012578782,-0.002034589,0.010090903,0.012330612,0,-0.005780363,0.011236073,0.001838799,-0.014184635,0.019169916,0.007361996,-0.00313972,-0.002541297,0.006711435,-0.005899722,0.004228336,0.00508907,0,0.006968669,0.005115101,0.012766131,-0.001204094,0.00294551,0.001892148,0.002518893,0.007202912,0,0,0.005389811,-0.013605652,0.017305747,0.004854378,0.020052659,-0.004626068,0.016694879,0.008788506,0,-0.001668057,0.018653391,0.003123468,0.003871472
0.024541109,0.00796817,0.013387081,0,0.010789707,0.018576386,0.016161968,0.013958352,0.002447982,0.010810916,0.008658063,0.011111225,0.008536637,0.014184635,0.007880261,0.009732437,0.006269613,-0.001273075,0.009983444,0.017595762,0.008403411,0.025063969,0.011049836,0.006920443,0.008467451,0.012605209,0.016726794,0.005865119,0.009407407,0.010012599,0.030336592,0.023530497,0.019048195,0.015430347,-0.013793322,0.004889985,0.004830927,0.014598799,0.012797718,0.006600684,0.01242252,-0.002389487,0.00996686,0.008180005,0.010251497,0.009996239
-0.043350441,-0.032260862,-0.035186309,-0.04405999,-0.043875432,-0.024845999,-0.023315805,-0.03219594,-0.029778875,-0.027249642,-0.023256862,-0.022347299,-0.014063209,-0.023754086,-0.012638399,-0.034486176,0,-0.006389798,-0.031392712,-0.01464155,-0.021142437,-0.020000667,-0.009463793,-0.010398707,-0.013582552,-0.012605209,-0.03988444,-0.017699577,-0.016997576,-0.016321768,-0.006694829,-0.035506688,-0.0319516,-0.006447965,0,-0.037271395,-0.012121361,-0.032403424,-0.021594669,-0.026668247,-0.028805999,-0.007202912,-0.025105921,-0.018500014,-0.022495096,-0.022438079
0.006309169,0.004089985,0.004123717,0.00896867,0.009132484,-0.006309169,-0.01342302,-0.008213599,-0.007585371,0,-0.008862687,-0.002828856,-0.003083567,0.004796172,0,-0.002509412,-0.012578782,-0.002567396,0,-0.002954212,-0.008583744,-0.005063302,-0.004765696,-0.006993035,0,0.020921265,0,-0.002980628,-0.01342302,-0.008900249,0.001750803,-0.012121361,0.012903405,0.004555817,0,0.010075652,0.002436055,-0.013564639,0.006217637,-0.013605652,-0.014075728,-0.002412546,-0.01537178,0.010320009,-0.00339058,-0.001566171
-0.019048195,-0.016461277,-0.011034595,0,-0.010152371,-0.019169916,-0.001040042,-0.0166324,-0.017926216,-0.016713481,-0.014947961,-0.011396135,-0.006195807,-0.014458083,-0.006379607,-0.002515725,-0.006349228,-0.002574004,-0.008004617,-0.008915364,-0.013015368,-0.00508907,-0.009600074,-0.010582109,0,-0.00623055,-0.013656326,-0.015037877,0.001928641,-0.002557546,-0.00760905,-0.037271395,-0.012903405,-0.00951482,0,-0.005025136,0.004854378,0.006805319,-0.027757739,0.003418807,-0.015584731,-0.002418381,-0.026156679,-0.008247469,-0.00797555,-0.009448889
-0.019418086,-0.010427623,-0.004169568,-0.045670037,-0.012320484,0,-0.01256561,-0.010537505,0,-0.016997576,-0.009077218,-0.002869442,-0.001866252,0.004842624,0,-0.025511588,-0.003189795,0.00128783,-0.001148765,-0.008995563,0.004357305,-0.005115101,0.001606426,-0.010695289,-0.001710864,-0.014690715,0.00623055,-0.012195273,0.001924928,-0.010296101,-0.015990865,-0.012739026,0.019293203,-0.003831422,0.013793322,-0.043765028,-0.022032715,-0.01060616,-0.014442615,-0.024180798,-0.001309758,-0.004854378,-0.021429391,-0.004149384,-0.005057537,-0.011137744
0.006514681,0.002094242,-0.005586607,-0.018868484,0,-0.02614528,-0.002109705,0.010537505,0,0,0,-0.011560822,-0.006246116,0.009615459,-0.008032172,0.005154651,-0.003200003,0.00641439,0.002296212,0.003007521,0,0,-0.006441246,0,0.001710864,-0.004237294,-0.00498133,0.006116227,0.00192123,-0.003888534,-0.017768876,-0.012903405,0,-0.003846159,-0.027779564,-0.013245227,-0.004962789,-0.006878132,0.010185025,-0.031974305,0.007832938,0,0.017889565,-0.006256538,-0.00158108,-0.00080032
-0.019672766,-0.016878038,-0.004210533,-0.009569451,-0.018770103,-0.020067563,0.004214969,-0.012658397,-0.005181359,0,-0.00609758,-0.00583092,0.00375235,-0.009615459,0.009630893,-0.007741974,0.003200003,0,0.001146132,0.005988042,-0.004357305,-0.0051414,-0.003236249,0,-0.001710864,0.004237294,-0.002500001,0.015128882,-0.003846159,0.009049836,0.000607533,-0.013072082,-0.012820688,0.00019266,0.027779564,-0.021564178,-0.015037877,-0.010019352,0.002663117,-0.0108894,0.00777206,0.007272759,-0.045338681,0,-0.001815943,-0.004011237
0.006600684,0.004246291,0.004210533,0.009569451,0.012552466,0.006734032,0.012539349,0.014752638,0.005181359,0.005698021,0.00609758,0.00291971,0.003116238,-0.004842624,0.009539023,0.01542447,0.006369448,0.001277955,0.011389645,0.005952399,0,0.0051414,0.001619434,0,0.006825965,0.049494638,0.012437971,-0.009049836,0,0.005134799,-0.002432351,0,0,-0.004634108,0.013605652,0.026883339,0,0.014610025,0.008474627,0.0108894,0.001289491,0.009615459,0.012903405,-0.002094242,0.006238334,0.008006448
-0.013245227,-0.010649728,-0.019802627,0.018868484,-0.025264502,-0.013513719,-0.014644613,-0.012631747,-0.023530497,-0.017192401,-0.024616628,-0.00584797,-0.010006337,-0.019608471,-0.011137744,0,-0.006369448,-0.011560822,-0.013683224,-0.017964555,-0.008771986,-0.031252544,-0.00486619,0,-0.031090587,-0.024441135,-0.017456802,-0.012195273,-0.017493157,-0.016785417,-0.016884515,-0.013245227,-0.012987196,-0.014032583,0.026668247,0.002649008,-0.010152371,0.017404904,-0.016485351,-0.01821544,-0.009061551,-0.014458083,-0.016620881,-0.008421102,-0.014321442,-0.014458083
-0.01342302,0.010649728,0.002853069,0.009302393,-0.013956211,-0.006825965,-0.007403524,-0.006376217,-0.002649008,0.005763705,0.003110422,-0.014771317,0,0,0.00796817,0.015190165,0.003189795,0.005154651,0.005724114,0.009022618,0.013129291,0.015748357,0.001624696,0.007142888,-0.00881063,-0.006204777,0.001257071,0.012195273,-0.001962709,-0.006531702,0.002164838,0,0.019418086,-0.009465659,-0.026668247,0.033813364,0.012674441,0.011931536,-0.001609874,0.014598799,0.001299545,0.012062872,0.007421184,0.002111933,8.37E-05,0.000808734
0.020067563,-0.002120892,0.023927954,-0.009302393,0.024560765,0,0.015798117,0.016913722,0.005291018,0.011428696,0.042559614,0.00297177,0.00564088,0.024451096,0.00790518,0,0.006349228,0.008957194,0.014731145,0.008941937,0.008658063,0.005194817,0,0.007092228,-0.00177148,0.010320009,0.014962873,0,0.005876608,0.014313842,0.017759193,0.013245227,0.019048195,0.007107631,0.01342302,-0.010282867,-0.007585371,-0.002969564,0.019676253,0.042559614,0.010336009,0.011919092,0.001846723,0.010493276,0.010254366,0.012851583
-0.033673215,-0.019293203,-0.011188928,-0.028437935,-0.022400937,-0.013793322,-0.021120109,-0.014783796,-0.005291018,-0.011428696,-0.024097552,-0.01194044,-0.010681848,-0.019512814,-0.014274628,-0.022872662,-0.009539023,-0.002551022,-0.01701686,-0.014947961,-0.021787354,-0.015666117,-0.016366977,-0.014235116,-0.017889565,-0.006179216,-0.008701111,-0.015267472,-0.011787956,-0.02220862,-0.017450313,-0.013245227,-0.006309169,-0.010680481,-0.027028672,-0.020888488,-0.030930301,-0.016492128,-0.021288723,0.010362787,-0.01685069,-0.007134394,-0.014870162,-0.010493276,-0.014925214,-0.017713829
-0.006872879,0.023530497,0.002808991,0.009569451,-0.002159828,0.013793322,0.009559287,-0.004264399,-0.010666768,0.011428696,0.018127385,0.020803128,0.001893342,0,0.003189795,-0.007741974,0.009539023,0.006365394,0.005704522,0,0.013129291,0,0.008216973,0.003577821,0.003603608,0.008230499,0.012407107,0.003072199,0.009832921,0.007894778,-0.004643252,-0.054808236,0,-0.005183425,0.013605652,-0.010610179,0,0.009029407,-0.012449417,-0.013841051,0.01169604,0.014218249,0.024052963,-0.029980832,0.00539008,0.001623377
-0.006920443,0.002111933,0.001401542,0.009478744,0.005390849,-0.006872879,-0.002116403,0.004264399,0.002677378,0,0,0,0.01066175,-0.009901071,-0.001593626,0.01030937,0,0.008844025,0.002272728,0.006006024,0.008658063,0,0.006525309,0.010657294,0.001796946,0.004089985,0.002463055,0.009160369,0,-0.002624673,-0.015319981,-0.014184635,0,-0.031059028,-0.027398974,0.018494583,-0.005249356,0.008205939,0.014598799,0.034249923,0.010282867,0.007034027,0.007286007,-0.004357305,0.00357176,0.003238869
0.006920443,0.008403411,0.005586607,-0.009478744,0.023380449,0.013698844,0.007387896,0.016878038,0.005333346,0,0.005970167,0,0.003735994,0.004962789,0.003184716,-0.007722046,0.00315956,0.002512564,0.00903961,0.011904903,0.008583744,0.005249356,0.006483005,0.007042283,-0.005400553,0.026184779,0.012225091,0.003034904,0.003906255,0.007853444,-0.015558339,-0.028987537,0.012578782,-0.00103146,-0.042559614,-0.005249356,-0.002635048,-0.015724772,0.007486666,0.016694879,0.020253857,0.011614532,0.021544819,-0.013187004,0.006311108,0.004838719
0.033901552,0.012474174,-0.006988149,0.018868484,0.032044085,0.02684725,0.016684433,0.024794659,0.013210232,0.022472856,0.020619287,0.00878483,0.007430375,0.014742282,0,0.010282867,0.006289329,0.001253919,0.008958627,0,0.012739026,0.005221944,-0.013008314,0.003502631,0.008984786,0.019685675,0,0.009049836,0.00583092,0.011665719,0.031188541,0.057158414,0.01242252,0.017391743,-0.059719235,0.031090587,0.026043139,0.006019582,0.034043612,0.02614528,0.001252348,-0.044871754,0.060311126,0.013187004,0.009039917,0.013583908
0,0.006179216,-0.025569575,0,-0.012282652,-0.013333531,-0.005184045,-0.008196767,-0.013210232,-0.016807118,-0.014684552,-0.00584797,-0.003708286,-0.009804,-0.006379607,-0.005128216,0.003129893,-0.002509412,-0.006711435,-0.008915364,-0.004228336,-0.005221944,-0.003278691,-0.007017573,-0.014414664,-0.009794398,-0.001215806,0,-0.00583092,-0.010362787,-0.008409955,-0.028170877,-0.01242252,-0.012245051,0.045120435,0.00508907,-0.026043139,-0.010558167,-0.01347869,-0.019544596,-0.011328,-0.014598799,-0.005029348,0.002181026,-0.006617417,-0.005571045
0,-0.012396853,-0.013034218,-0.00938974,0.004111003,0.006688988,-0.016771882,0,-0.010695289,-0.011363759,0.020498522,0.00292826,0.003091193,0.01467019,-0.006420568,-0.015544354,-0.022117805,-0.003775964,-0.005627477,-0.015037877,0,0.015584731,-0.00824407,-0.003527341,-0.001816531,-0.011881328,-0.003656311,0.002998503,0.00583092,-0.017071984,0.026544768,0,0.00623055,-0.014061439,-0.014815086,-0.002541297,-0.013280408,-0.016049255,0.012963625,0.009820046,-0.001266625,0,0.018318581,0.008676844,-0.004933867,-0.003197445
-0.006688988,-0.016771882,0,-0.019048195,-0.006172859,-0.033901552,-0.014909754,0.012270093,-0.00809721,-0.023122417,-0.01754431,-0.00881063,-0.006813281,-0.024571261,-0.008084118,-0.015789802,0,-0.006325132,-0.014781395,-0.012195273,-0.012793351,-0.026111144,-0.015012792,-0.010657294,-0.009132484,-0.014042357,-0.00981603,0,-0.017595762,-0.021419828,-0.015037877,-0.014388737,-0.018809332,-0.011309021,-0.015037877,0.005076153,-0.021622464,-0.010844413,-0.008277336,0.012945165,-0.01532597,-0.029852963,-0.009950331,-0.019629856,-0.009631295,-0.011272261
0.006688988,0.022989518,0.00581397,0.028437935,0.00822204,0.006872879,0.009610325,-0.002034589,0.013459153,0.017391743,0.00294551,0.00294551,0.015418128,0.004962789,0.00162206,0.010554188,0.003189795,0.006325132,0.014781395,0,0.03375848,0.005277057,0.003355708,0.010657294,0.009132484,0.012048339,0.012255055,0.008941937,-0.001974334,0.014775286,0.017471709,0,0,0.016708826,0.0588405,0.010075652,0,-0.001558847,0.044203284,-0.036010438,0.00896867,0.010050336,0.014888612,0,0.00909173,0.00886745
0.019802627,0.006179216,0.005780363,0,0.029250699,0.006825965,0.014768201,0.016161968,-0.005361943,0.011428696,0.026126305,0.00293686,0.01458106,0.004938282,0.011281344,-0.00790518,0.012658397,0.024907888,0.00786963,0.012195273,0.024591403,0.015666117,-0.001676446,0.007042283,0.007246409,0.013875346,0.013309331,0.005917177,0.003944778,0.021108963,0.009676519,0,0,0.022122983,0,0.00250313,0.013568729,-0.010980502,0.005452306,0.016529302,0.001274697,-0.005012542,0.033901552,0.008771986,0.011975993,0.012759344
0.012987196,0.026343975,0.008608375,0.027651531,-0.003984069,0.013513719,0.009379954,0.011952334,0.013351333,0.005665738,-0.002869442,0.01166194,0.003011143,-0.004938282,0.006389798,0.023530497,0.012500163,0.002457004,0.001119194,0.006042314,-0.008130126,0.00516797,-0.001679262,0.0104713,0.016114941,-0.003944778,0,0.00294551,0.001966569,0.00780238,-0.003617731,-0.014598799,0.025001302,0.007870084,0,0.034401427,0.008053735,0.024923408,0.008858326,-0.006578971,0.001273075,0.005012542,-0.001588563,0.002181026,0.005955028,0.008678555
0,0.013902905,0.016997576,-0.018349139,0.029500664,0.019934215,0.015440348,0.013766196,0.018397365,0.016807118,0.005730675,0.02292364,0.005995222,0.038839833,0.003179653,0.010282867,0.00619197,-0.003687773,0.018837122,0.003007521,0.016194686,0,0.016667052,0.003466208,-0.001777778,0,0.022579688,0.014598799,0.009775249,0.014148146,0.004820738,0.014598799,0.018349139,0.017533822,0,0.002412546,0.005333346,0.003838776,0.001468789,-0.003305788,0.015151805,0.017348638,0,0.012987196,0.012392917,0.009382399
