Date,Open,High,Low,Close,Volume,Adj Close
2011-10-14,65.00,65.17,64.37,64.89,7485100,62.26
2011-10-17,64.84,65.45,64.06,64.26,7165000,61.66
2011-10-18,64.16,65.59,64.10,64.92,11796600,62.29
2011-10-19,64.33,65.32,64.28,64.75,9099100,62.64
2011-10-20,64.90,65.28,64.47,65.09,7728400,62.96
2011-10-21,65.61,66.30,65.47,66.26,13026800,64.10
2011-10-24,65.75,65.89,65.01,65.37,9819000,63.24
2011-10-25,65.09,65.37,64.37,64.51,8919200,62.40
2011-10-26,64.90,65.01,64.18,64.95,9401200,62.83
2011-10-27,65.37,65.67,64.31,65.26,16764300,63.13
2011-10-28,64.83,65.03,64.32,64.73,10656200,62.62
2011-10-31,64.55,64.83,63.94,63.99,9438800,61.90
2011-11-01,63.37,63.60,62.51,62.71,13462600,60.66
2011-11-02,63.40,63.55,62.40,62.86,8783200,60.81
2011-11-03,63.31,63.52,62.89,63.21,8532600,61.15
2011-11-04,62.89,63.19,62.37,63.03,7758200,60.97
2011-11-07,63.03,63.57,62.69,63.46,6559500,61.39
2011-11-08,63.48,64.34,63.48,64.21,7422000,62.11
2011-11-09,63.80,63.83,62.56,62.72,9701300,60.67
2011-11-10,63.51,63.65,62.80,63.24,6143700,61.18
2011-11-11,63.75,64.14,63.58,63.89,5731100,61.80
2011-11-14,63.44,63.54,62.93,63.05,6832800,60.99
2011-11-15,63.38,63.90,63.10,63.56,7673800,61.48
2011-11-16,63.11,63.89,63.02,63.28,9228000,61.21
2011-11-17,63.15,63.65,62.54,62.94,8525500,60.89
2011-11-18,63.11,63.50,63.06,63.24,7624000,61.18
2011-11-21,62.54,62.97,61.45,61.66,13254400,59.65
2011-11-22,61.52,62.25,61.49,61.69,8321500,59.68
2011-11-23,61.31,61.51,61.00,61.06,7488200,59.07
2011-11-25,61.20,61.79,61.00,61.00,4734800,59.01
2011-11-28,61.65,62.46,61.57,62.24,7673200,60.21
2011-11-29,62.48,62.95,62.36,62.53,6442700,60.49
2011-11-30,63.23,64.59,63.19,64.57,15034500,62.46
2011-12-01,64.58,64.79,63.87,64.08,9387600,61.99
2011-12-02,64.68,64.86,64.27,64.66,9952600,62.55
2011-12-05,64.89,64.94,64.45,64.84,9820200,62.72
2011-12-06,64.65,65.00,64.49,64.84,8315400,62.72
2011-12-07,64.79,65.50,64.65,65.23,11144700,63.10
2011-12-08,64.87,65.00,64.30,64.47,8352600,62.37
2011-12-09,64.66,65.17,64.60,64.97,7647800,62.85
2011-12-12,64.58,64.92,63.94,64.31,8793500,62.21
2011-12-13,64.54,65.33,64.40,64.73,11126100,62.62
2011-12-14,64.47,64.95,64.32,64.45,10326700,62.35
2011-12-15,64.83,65.21,64.65,64.99,9654800,62.87
2011-12-16,65.43,65.63,64.82,65.14,18291900,63.01
2011-12-19,65.35,65.59,64.74,64.95,8172300,62.83
2011-12-20,65.24,65.91,65.21,65.79,9797100,63.64
2011-12-21,65.50,66.00,65.50,66.00,9479000,63.85
2011-12-22,65.84,66.24,65.79,66.19,7666300,64.03
2011-12-23,66.21,66.69,66.01,66.67,5209800,64.49
2011-12-27,66.13,66.95,66.07,66.79,5604700,64.61
2011-12-28,66.91,66.95,66.45,66.54,4152000,64.37
2011-12-29,66.73,66.98,66.65,66.97,4425900,64.78
2011-12-30,66.88,66.96,66.59,66.71,4062300,64.53
2012-01-03,66.30,67.00,66.27,66.83,11565900,64.65
2012-01-04,66.63,66.88,66.34,66.80,10595400,64.62
2012-01-05,66.44,66.65,66.25,66.52,10085300,64.35
2012-01-06,66.51,66.63,65.93,66.36,8421200,64.19
2012-01-09,66.25,66.75,66.22,66.64,7836100,64.46
2012-01-10,66.85,66.87,66.07,66.33,10318900,64.16
2012-01-11,66.10,66.31,65.47,65.68,14676800,63.54
2012-01-12,66.00,66.00,65.56,65.81,29758100,63.66
2012-01-13,65.56,65.83,65.37,65.81,33539100,63.66
2012-01-17,65.96,66.51,65.95,66.26,35728800,64.10
2012-01-18,65.90,66.13,65.82,66.03,10386800,64.38
2012-01-19,65.96,66.25,65.42,66.08,9346600,64.43
2012-01-20,65.63,66.25,65.45,66.23,12190100,64.58
2012-01-23,65.91,65.94,64.78,65.00,14828100,63.38
2012-01-24,64.64,64.75,64.04,64.50,9742400,62.89
2012-01-25,64.38,65.15,64.18,64.98,10913100,63.36
